choosen_door_number,choosen_door_is_grand_prize,last_door_number,last_door_is_grand_prize
84,false,19,true
30,false,92,true
41,false,80,true
44,false,28,true
44,false,11,true
36,false,62,true
8,false,38,true
40,false,7,true
34,false,49,true
35,false,48,true
24,false,31,true
3,false,21,true
51,false,57,true
65,false,30,true
29,false,55,true
95,false,16,true
71,false,91,true
95,false,76,true
71,false,88,true
67,false,12,true
6,false,5,true
18,false,4,true
90,false,40,true
43,false,85,true
32,false,10,true
60,false,61,true
20,false,31,true
42,false,100,true
70,false,56,true
46,false,96,true
87,false,37,true
59,false,20,true
79,false,59,true
46,false,37,true
85,false,60,true
51,false,41,true
43,false,62,true
78,false,27,true
50,false,88,true
60,false,69,true
11,false,53,true
36,false,43,true
58,false,6,true
89,false,62,true
94,false,68,true
70,false,74,true
30,false,97,true
62,false,29,true
11,false,100,true
21,false,92,true
91,false,83,true
91,false,2,true
95,false,57,true
4,false,26,true
70,false,6,true
34,false,59,true
29,false,38,true
7,false,43,true
28,false,9,true
23,false,45,true
25,false,39,true
92,false,14,true
74,false,45,true
91,false,71,true
60,false,33,true
16,false,5,true
73,false,83,true
94,false,86,true
2,false,5,true
49,false,70,true
59,false,61,true
74,false,88,true
50,false,17,true
17,false,64,true
26,false,44,true
27,false,60,true
56,false,34,true
31,false,39,true
34,false,27,true
7,false,12,true
36,false,29,true
80,false,55,true
89,false,82,true
62,false,41,true
76,false,43,true
17,false,84,true
70,false,24,true
47,false,91,true
45,false,34,true
60,false,41,true
25,false,27,true
9,false,49,true
59,false,91,true
21,false,91,true
30,false,5,true
33,false,97,true
93,false,42,true
36,false,62,true
96,false,88,true
8,true,7,false
63,false,5,true
97,false,63,true
89,false,4,true
76,false,53,true
21,false,91,true
64,true,32,false
83,false,59,true
62,false,73,true
36,false,83,true
31,false,85,true
6,false,82,true
69,false,87,true
96,false,27,true
99,false,28,true
46,false,97,true
16,false,28,true
2,false,3,true
83,false,27,true
74,false,53,true
51,false,100,true
58,false,32,true
46,false,16,true
52,false,100,true
9,false,53,true
58,false,56,true
3,false,36,true
79,false,27,true
28,false,82,true
10,false,68,true
81,false,33,true
19,false,12,true
89,false,69,true
38,false,97,true
65,false,16,true
33,false,96,true
4,false,76,true
11,false,30,true
62,false,26,true
98,false,31,true
91,false,40,true
56,false,48,true
97,false,49,true
32,false,43,true
46,false,95,true
48,false,83,true
75,false,38,true
62,false,24,true
93,false,62,true
5,false,93,true
45,false,99,true
73,false,67,true
61,false,27,true
48,false,11,true
27,false,83,true
16,false,83,true
98,false,33,true
5,false,84,true
4,false,86,true
1,false,89,true
33,false,29,true
16,false,30,true
93,false,90,true
58,false,36,true
24,false,98,true
63,false,91,true
1,false,15,true
17,false,82,true
61,false,95,true
17,false,72,true
70,false,14,true
10,false,67,true
52,false,19,true
15,false,84,true
31,false,90,true
54,false,4,true
32,false,68,true
81,false,92,true
49,false,60,true
78,false,7,true
65,false,71,true
71,false,98,true
74,false,77,true
61,false,49,true
56,false,95,true
18,false,26,true
64,false,11,true
4,false,11,true
9,false,79,true
18,false,3,true
74,false,7,true
22,false,5,true
8,false,62,true
88,false,19,true
90,false,56,true
59,false,3,true
44,false,79,true
29,false,62,true
54,false,64,true
45,false,83,true
49,false,34,true
48,false,50,true
52,false,3,true
35,false,99,true
78,false,94,true
34,false,75,true
31,false,92,true
89,false,83,true
42,false,28,true
77,false,60,true
10,false,45,true
99,false,7,true
35,false,36,true
43,false,65,true
40,false,65,true
43,false,31,true
66,false,97,true
73,false,18,true
56,false,59,true
4,false,49,true
51,false,30,true
7,false,26,true
49,false,21,true
25,false,34,true
74,false,5,true
35,false,59,true
92,false,80,true
67,false,37,true
47,false,87,true
74,false,55,true
58,false,88,true
17,false,83,true
69,false,24,true
100,false,11,true
82,false,2,true
91,false,6,true
86,false,54,true
27,false,10,true
47,false,67,true
72,false,34,true
28,false,14,true
61,false,95,true
59,false,55,true
36,false,12,true
37,false,36,true
53,false,75,true
24,false,59,true
38,false,41,true
33,false,45,true
36,false,90,true
47,false,40,true
17,false,43,true
92,false,65,true
38,false,26,true
44,false,31,true
25,false,5,true
72,false,99,true
6,false,50,true
4,false,58,true
31,false,92,true
73,false,32,true
10,false,82,true
78,false,70,true
67,false,82,true
16,false,82,true
16,false,73,true
82,false,1,true
34,false,16,true
50,false,70,true
12,false,40,true
12,false,10,true
51,false,58,true
49,false,90,true
30,false,69,true
5,false,21,true
42,false,98,true
81,false,72,true
80,false,8,true
59,false,6,true
96,false,13,true
55,false,53,true
98,false,20,true
82,false,75,true
46,false,43,true
83,false,57,true
38,false,85,true
47,false,72,true
66,false,77,true
98,false,85,true
35,false,14,true
46,false,76,true
87,false,55,true
77,false,27,true
26,false,85,true
12,false,36,true
30,false,78,true
27,false,76,true
28,false,9,true
86,false,99,true
91,false,32,true
2,false,6,true
77,false,86,true
36,false,7,true
66,false,20,true
89,false,8,true
66,false,49,true
47,false,4,true
11,false,18,true
42,false,23,true
13,true,47,false
25,false,46,true
62,false,71,true
22,false,44,true
76,false,39,true
95,false,85,true
7,false,97,true
15,false,84,true
55,false,83,true
40,false,32,true
22,false,2,true
57,false,64,true
100,false,14,true
87,false,91,true
64,false,88,true
75,false,30,true
24,false,42,true
41,false,86,true
73,false,47,true
7,false,21,true
31,false,34,true
23,false,17,true
58,false,85,true
33,false,51,true
75,false,91,true
98,false,15,true
21,false,7,true
12,false,63,true
31,false,2,true
27,false,42,true
57,false,46,true
35,false,83,true
91,false,34,true
7,false,78,true
45,false,77,true
3,false,18,true
35,false,82,true
52,false,60,true
36,false,18,true
66,false,56,true
36,false,18,true
8,false,86,true
53,false,12,true
26,false,20,true
5,false,32,true
30,false,7,true
54,false,70,true
47,false,13,true
21,false,23,true
89,false,91,true
69,false,13,true
33,false,34,true
24,false,20,true
82,false,43,true
5,false,79,true
90,false,48,true
51,false,4,true
20,false,47,true
95,false,91,true
72,false,47,true
4,false,24,true
70,false,55,true
26,false,36,true
42,false,65,true
33,false,91,true
2,false,56,true
24,false,85,true
30,false,5,true
51,false,76,true
79,false,81,true
85,false,9,true
60,false,50,true
52,false,46,true
41,false,25,true
17,false,48,true
99,false,100,true
40,false,24,true
30,false,6,true
23,false,19,true
49,false,66,true
12,false,82,true
33,false,87,true
80,false,56,true
94,false,30,true
45,false,13,true
95,false,23,true
31,false,12,true
17,false,61,true
84,false,48,true
75,false,87,true
29,false,1,true
33,false,79,true
49,false,89,true
83,false,24,true
71,false,4,true
58,false,31,true
66,false,50,true
19,false,45,true
35,false,1,true
89,false,79,true
17,false,83,true
92,false,11,true
48,false,68,true
60,false,48,true
42,false,97,true
27,false,73,true
39,false,42,true
99,false,38,true
42,false,23,true
11,false,79,true
16,false,71,true
70,false,26,true
92,false,52,true
9,false,32,true
99,false,73,true
76,false,43,true
52,false,7,true
80,false,45,true
53,false,28,true
68,false,40,true
6,false,68,true
94,false,8,true
29,false,96,true
62,false,54,true
32,false,64,true
27,false,61,true
40,false,84,true
33,false,25,true
61,false,57,true
94,false,9,true
97,false,64,true
51,false,42,true
44,false,98,true
12,false,30,true
62,false,8,true
89,false,29,true
68,false,6,true
28,false,81,true
8,false,97,true
69,false,63,true
93,false,24,true
25,false,78,true
66,false,31,true
33,false,60,true
15,false,83,true
54,false,32,true
56,false,78,true
7,false,69,true
48,false,36,true
8,false,54,true
43,false,47,true
61,false,19,true
29,false,18,true
25,false,68,true
82,false,78,true
32,false,11,true
38,false,48,true
80,false,6,true
44,false,70,true
50,false,84,true
24,false,57,true
30,false,70,true
60,false,76,true
65,false,50,true
42,false,79,true
18,false,53,true
68,false,35,true
28,false,31,true
21,false,52,true
83,false,36,true
22,false,12,true
70,false,23,true
84,false,44,true
86,false,34,true
25,false,30,true
95,false,57,true
5,false,83,true
18,false,47,true
11,false,93,true
46,false,56,true
15,false,99,true
91,false,93,true
72,false,75,true
78,false,74,true
64,false,30,true
66,false,62,true
68,false,77,true
80,false,60,true
91,false,22,true
47,false,98,true
37,false,19,true
58,false,12,true
100,false,4,true
14,false,45,true
17,false,95,true
85,false,74,true
70,false,31,true
45,false,2,true
40,false,58,true
62,false,21,true
19,false,59,true
71,false,26,true
16,false,17,true
49,false,79,true
79,false,97,true
28,false,91,true
74,false,30,true
48,false,23,true
63,false,15,true
47,false,68,true
71,false,42,true
63,false,58,true
30,false,48,true
44,false,57,true
62,false,74,true
71,false,92,true
70,false,9,true
20,false,69,true
15,false,82,true
26,false,59,true
50,false,89,true
38,false,78,true
55,false,5,true
100,false,14,true
62,false,37,true
80,false,68,true
87,false,41,true
55,false,99,true
52,false,14,true
63,false,39,true
52,false,99,true
4,false,16,true
94,false,10,true
26,false,46,true
53,false,35,true
31,false,28,true
70,false,61,true
48,false,25,true
55,false,77,true
29,false,1,true
24,false,78,true
46,false,48,true
93,false,78,true
24,false,15,true
23,false,75,true
32,false,67,true
51,false,39,true
31,false,67,true
42,false,99,true
74,false,12,true
80,false,75,true
72,false,57,true
10,false,20,true
94,false,88,true
48,false,47,true
73,false,85,true
22,false,46,true
36,false,49,true
35,false,52,true
3,false,84,true
38,false,58,true
11,false,85,true
53,false,69,true
12,false,78,true
7,false,70,true
82,false,8,true
96,false,73,true
63,false,8,true
36,false,19,true
98,false,39,true
93,false,9,true
56,false,59,true
49,false,28,true
93,false,15,true
96,false,74,true
58,false,20,true
74,false,65,true
93,false,71,true
27,false,24,true
17,false,77,true
43,false,76,true
6,false,21,true
95,false,38,true
66,false,64,true
53,false,60,true
39,false,74,true
11,false,99,true
25,false,63,true
1,false,6,true
54,false,11,true
8,false,94,true
35,false,85,true
7,false,59,true
27,false,18,true
96,false,91,true
96,false,72,true
24,false,12,true
32,false,66,true
6,false,97,true
35,false,41,true
63,false,19,true
63,false,90,true
44,false,18,true
26,false,42,true
80,false,34,true
49,false,88,true
7,false,98,true
73,false,50,true
84,false,34,true
4,false,50,true
90,false,18,true
89,false,82,true
23,false,28,true
76,false,9,true
54,false,84,true
63,false,14,true
21,false,59,true
77,false,93,true
33,false,36,true
95,false,97,true
71,false,26,true
64,false,62,true
33,false,9,true
49,false,54,true
53,false,78,true
8,false,4,true
6,false,38,true
30,false,62,true
70,false,100,true
80,false,16,true
73,false,41,true
73,false,68,true
64,false,80,true
46,false,28,true
98,false,15,true
98,true,35,false
100,false,37,true
36,false,91,true
96,false,47,true
85,false,18,true
58,false,74,true
7,false,58,true
39,false,96,true
94,false,78,true
92,false,27,true
6,false,4,true
23,false,19,true
62,false,17,true
71,false,81,true
35,false,89,true
75,false,16,true
18,false,69,true
76,false,68,true
46,false,71,true
96,false,68,true
42,false,34,true
67,false,58,true
87,false,94,true
12,false,32,true
28,false,92,true
67,false,38,true
48,false,74,true
20,false,25,true
99,false,7,true
10,false,82,true
23,false,53,true
72,false,87,true
45,false,4,true
42,false,87,true
93,false,2,true
55,false,54,true
90,false,49,true
61,false,69,true
73,false,44,true
98,false,57,true
10,false,55,true
3,false,26,true
13,false,41,true
49,false,90,true
46,false,86,true
92,false,48,true
53,false,17,true
1,false,98,true
74,false,79,true
29,false,78,true
19,false,50,true
52,false,81,true
51,false,97,true
25,false,44,true
89,false,16,true
39,false,54,true
6,false,48,true
39,false,70,true
15,false,78,true
81,false,70,true
56,false,91,true
31,false,28,true
94,false,53,true
58,false,6,true
70,false,59,true
41,false,44,true
69,false,36,true
77,false,91,true
93,false,34,true
69,false,9,true
97,false,84,true
83,false,57,true
56,false,25,true
42,false,8,true
24,false,71,true
98,false,47,true
40,false,50,true
84,false,54,true
35,false,88,true
65,false,52,true
93,false,5,true
13,false,98,true
83,false,50,true
63,false,40,true
23,false,66,true
37,false,85,true
89,false,47,true
34,false,36,true
44,false,81,true
28,false,99,true
78,false,14,true
49,false,35,true
1,false,28,true
76,false,66,true
64,false,61,true
44,false,48,true
79,false,52,true
27,false,2,true
79,false,23,true
92,false,20,true
15,false,19,true
55,false,33,true
56,false,48,true
91,false,49,true
63,false,24,true
44,false,2,true
97,false,45,true
41,false,31,true
22,false,33,true
50,false,91,true
20,false,17,true
94,false,34,true
56,false,98,true
90,false,17,true
29,false,88,true
1,false,98,true
33,false,41,true
5,false,81,true
75,false,72,true
75,false,87,true
45,false,20,true
8,false,95,true
16,false,76,true
50,false,35,true
20,false,47,true
8,false,48,true
58,false,50,true
26,false,24,true
18,false,30,true
9,false,4,true
46,false,88,true
88,false,26,true
35,false,13,true
43,false,77,true
27,false,29,true
22,false,89,true
15,false,95,true
3,false,43,true
73,false,96,true
6,false,77,true
77,false,20,true
28,false,40,true
44,false,83,true
56,false,77,true
64,false,55,true
96,false,38,true
82,false,59,true
45,false,16,true
27,false,99,true
19,false,40,true
10,false,44,true
1,false,50,true
79,false,67,true
8,false,86,true
6,false,57,true
60,false,85,true
49,false,77,true
10,false,38,true
2,false,71,true
7,false,98,true
47,false,71,true
58,false,10,true
53,false,32,true
28,false,57,true
93,false,97,true
27,false,2,true
55,false,81,true
96,false,25,true
5,false,4,true
53,false,85,true
20,false,92,true
52,false,34,true
51,false,21,true
46,false,78,true
4,false,24,true
19,false,97,true
62,false,60,true
83,false,12,true
79,false,25,true
78,false,43,true
82,false,62,true
69,false,20,true
96,false,78,true
40,false,69,true
71,false,48,true
76,true,60,false
82,false,20,true
84,false,6,true
69,false,81,true
88,false,11,true
53,false,40,true
82,false,35,true
91,false,65,true
23,false,35,true
34,false,2,true
65,false,96,true
13,false,32,true
72,false,20,true
74,false,70,true
69,false,72,true
29,false,33,true
90,false,54,true
12,false,78,true
35,false,37,true
52,false,22,true
9,false,75,true
97,false,90,true
91,false,47,true
51,false,57,true
51,false,76,true
93,false,9,true
36,false,68,true
79,false,53,true
90,false,27,true
96,false,92,true
2,false,58,true
73,false,86,true
25,false,95,true
9,false,75,true
95,false,97,true
46,false,73,true
47,false,50,true
45,false,1,true
34,false,54,true
17,false,84,true
72,false,68,true
16,false,67,true
12,false,19,true
18,false,17,true
99,false,93,true
84,false,25,true
89,false,54,true
76,false,38,true
93,false,50,true
35,false,93,true
13,false,15,true
88,false,20,true
38,false,7,true
57,false,44,true
42,false,98,true
7,false,87,true
65,false,17,true
72,false,50,true
41,false,89,true
34,false,59,true
50,false,74,true
26,true,44,false
93,false,14,true
41,false,60,true
95,false,54,true
93,false,8,true
62,false,78,true
60,false,85,true
86,false,79,true
32,false,38,true
49,false,22,true
74,true,70,false
41,false,27,true
9,false,81,true
33,false,8,true
72,false,37,true
35,false,65,true
62,false,7,true
94,false,89,true
79,false,50,true
46,false,37,true
27,false,40,true
11,false,9,true
85,false,28,true
98,false,43,true
49,false,31,true
76,false,94,true
87,false,83,true
87,false,100,true
42,false,29,true
20,false,60,true
94,false,53,true
16,false,74,true
79,false,12,true
91,false,23,true
7,false,5,true
19,false,64,true
63,false,85,true
93,false,52,true
24,false,26,true
58,false,20,true
11,false,66,true
39,false,19,true
75,false,10,true
90,false,23,true
89,false,49,true
9,false,83,true
80,false,78,true
85,false,12,true
9,false,63,true
17,false,62,true
26,true,92,false
50,false,42,true
61,false,52,true
29,false,86,true
7,false,62,true
73,false,94,true
27,false,54,true
16,false,99,true
59,false,82,true
29,false,81,true
10,false,97,true
89,false,14,true
70,false,49,true
55,false,52,true
79,false,88,true
85,false,63,true
70,false,40,true
72,false,9,true
63,false,92,true
53,false,8,true
14,false,68,true
61,false,4,true
100,false,83,true
45,false,94,true
7,false,16,true
74,false,16,true
41,false,69,true
19,false,31,true
16,false,53,true
83,false,51,true
8,false,10,true
28,false,91,true
64,false,94,true
32,false,50,true
84,false,10,true
63,false,92,true
32,false,28,true
54,false,64,true
30,false,100,true
50,false,83,true
73,false,28,true
81,false,49,true
64,false,36,true
61,false,26,true
89,false,88,true
12,false,55,true
15,false,54,true
63,false,64,true
21,false,77,true
19,false,65,true
89,false,69,true
12,false,14,true
61,false,24,true
7,false,86,true
40,false,37,true
87,false,76,true
84,false,41,true
50,false,28,true
9,false,39,true
42,false,60,true
65,false,100,true
2,false,37,true
33,false,29,true
14,false,60,true
17,false,94,true
78,true,34,false
9,false,18,true
58,false,22,true
46,false,44,true
54,false,46,true
84,false,50,true
97,false,41,true
26,false,88,true
85,false,35,true
48,false,82,true
54,false,90,true
77,false,12,true
24,false,100,true
79,false,91,true
99,false,9,true
33,false,47,true
90,false,26,true
83,false,93,true
91,false,72,true
24,false,32,true
81,false,73,true
7,false,72,true
17,false,21,true
6,false,82,true
66,false,71,true
77,false,33,true
86,false,35,true
18,false,43,true
16,false,31,true
64,false,56,true
55,false,11,true
77,false,71,true
55,false,81,true
25,false,26,true
71,false,47,true
48,false,62,true
74,false,19,true
70,false,77,true
74,false,15,true
47,false,24,true
75,false,6,true
90,false,22,true
17,false,61,true
29,false,3,true
9,false,72,true
36,false,30,true
84,false,24,true
23,false,12,true
92,false,22,true
32,false,71,true
92,false,36,true
99,false,48,true
60,false,69,true
69,false,79,true
12,false,5,true
84,false,92,true
41,false,7,true
28,false,73,true
64,false,96,true
74,false,14,true
12,false,32,true
81,false,46,true
66,false,29,true
75,false,85,true
77,false,82,true
8,false,97,true
98,false,36,true
6,false,32,true
57,false,64,true
65,false,87,true
66,false,58,true
4,false,87,true
68,false,13,true
22,false,46,true
73,false,47,true
100,false,66,true
36,false,34,true
10,false,1,true
99,false,92,true
36,false,1,true
43,false,69,true
70,false,46,true
30,false,54,true
72,false,65,true
32,false,3,true
15,false,9,true
96,false,66,true
94,false,47,true
45,false,49,true
96,false,40,true
69,false,80,true
79,false,81,true
3,false,94,true
65,false,67,true
31,false,47,true
31,false,22,true
23,false,90,true
41,false,78,true
85,false,59,true
95,false,48,true
25,false,33,true
14,false,28,true
27,false,25,true
8,false,49,true
16,false,22,true
67,false,40,true
53,false,88,true
15,false,66,true
3,false,42,true
78,false,82,true
44,false,40,true
17,false,100,true
98,false,59,true
39,false,65,true
36,true,8,false
24,false,67,true
25,false,47,true
23,false,37,true
61,false,9,true
44,false,7,true
76,false,73,true
76,false,17,true
74,false,50,true
72,false,87,true
81,false,33,true
8,false,12,true
23,false,56,true
35,false,64,true
73,false,19,true
76,false,28,true
35,false,30,true
11,false,10,true
70,false,67,true
65,false,26,true
24,false,74,true
66,false,57,true
37,false,7,true
89,false,74,true
29,false,12,true
69,false,20,true
9,false,44,true
53,false,71,true
59,false,81,true
8,false,14,true
57,false,78,true
78,false,98,true
78,false,70,true
87,false,14,true
97,false,42,true
89,false,1,true
71,false,5,true
22,false,87,true
9,false,68,true
89,false,91,true
100,false,12,true
78,false,69,true
18,false,83,true
99,false,23,true
34,false,39,true
17,false,39,true
9,false,27,true
4,false,20,true
1,false,42,true
87,false,4,true
21,false,52,true
89,false,95,true
41,false,67,true
27,false,86,true
48,false,10,true
19,false,38,true
50,false,62,true
80,false,48,true
82,false,45,true
54,false,82,true
36,false,7,true
59,false,22,true
82,false,55,true
65,false,8,true
18,false,92,true
5,false,58,true
4,true,31,false
33,false,87,true
64,false,56,true
78,false,69,true
38,false,57,true
99,false,37,true
35,false,75,true
41,false,64,true
78,false,15,true
95,false,97,true
61,false,46,true
97,false,74,true
91,false,40,true
93,false,43,true
82,false,4,true
45,false,68,true
21,false,26,true
77,false,93,true
52,false,34,true
93,false,35,true
20,false,50,true
43,false,21,true
91,false,2,true
58,false,48,true
72,false,7,true
15,false,7,true
52,false,38,true
95,false,83,true
28,false,97,true
93,false,58,true
55,false,2,true
73,false,43,true
57,false,71,true
13,false,20,true
49,false,39,true
47,false,91,true
76,false,10,true
47,false,13,true
20,false,84,true
67,false,49,true
26,false,69,true
26,false,89,true
16,false,20,true
16,false,47,true
8,false,24,true
22,false,63,true
25,false,40,true
39,false,92,true
91,false,38,true
37,false,45,true
41,false,60,true
46,false,96,true
34,false,38,true
20,false,18,true
29,false,50,true
21,false,83,true
50,false,39,true
39,false,85,true
39,false,9,true
48,false,8,true
26,false,98,true
18,false,50,true
44,false,14,true
84,false,85,true
21,false,20,true
73,false,48,true
3,false,71,true
95,false,48,true
88,false,96,true
93,false,69,true
88,false,44,true
52,false,78,true
64,false,5,true
7,false,75,true
55,false,66,true
60,false,21,true
18,false,86,true
70,false,5,true
33,false,13,true
56,false,42,true
43,false,5,true
64,false,27,true
74,false,72,true
38,false,26,true
35,false,24,true
3,false,60,true
14,false,64,true
66,false,28,true
98,false,29,true
16,false,4,true
52,false,24,true
4,false,18,true
24,false,6,true
23,false,36,true
86,false,28,true
45,false,47,true
94,false,30,true
23,false,40,true
52,false,74,true
58,false,95,true
60,false,53,true
55,false,73,true
14,false,33,true
49,false,28,true
26,false,49,true
34,false,90,true
34,false,10,true
99,false,37,true
66,false,13,true
94,false,60,true
4,false,9,true
83,false,20,true
86,false,68,true
64,false,42,true
65,false,83,true
96,false,64,true
9,false,2,true
94,false,100,true
18,false,53,true
71,false,73,true
70,false,48,true
94,false,12,true
30,false,71,true
31,false,39,true
99,false,98,true
99,false,25,true
47,false,88,true
56,false,60,true
10,false,66,true
64,false,2,true
64,false,43,true
24,false,67,true
55,false,91,true
36,false,79,true
33,false,30,true
18,false,7,true
78,false,5,true
90,false,27,true
79,false,76,true
97,false,64,true
7,false,96,true
23,false,30,true
33,false,17,true
40,false,80,true
92,false,57,true
51,false,48,true
98,false,59,true
99,false,23,true
35,false,62,true
99,false,1,true
79,false,73,true
56,false,9,true
63,false,78,true
60,false,16,true
60,false,89,true
81,false,23,true
6,false,12,true
45,false,53,true
73,false,13,true
32,false,33,true
19,false,22,true
59,false,88,true
69,false,85,true
13,false,69,true
4,false,37,true
9,false,51,true
88,false,58,true
13,false,26,true
66,false,3,true
20,false,100,true
36,false,47,true
22,false,93,true
66,false,30,true
96,false,35,true
29,false,78,true
96,false,54,true
46,false,57,true
20,false,68,true
87,false,73,true
100,false,7,true
97,false,6,true
59,false,69,true
33,false,81,true
28,false,57,true
12,false,38,true
93,false,74,true
80,false,71,true
55,false,100,true
85,false,28,true
84,false,97,true
36,false,39,true
21,false,90,true
38,false,30,true
60,false,19,true
42,false,77,true
19,false,74,true
85,false,96,true
62,false,71,true
70,false,98,true
35,false,21,true
25,false,12,true
13,false,9,true
50,false,39,true
88,false,14,true
94,false,65,true
16,false,24,true
31,false,14,true
62,false,92,true
33,false,13,true
73,false,39,true
40,false,50,true
31,false,52,true
55,false,12,true
3,false,74,true
66,false,4,true
92,false,56,true
12,false,69,true
34,false,26,true
73,false,48,true
47,false,22,true
48,false,58,true
47,false,2,true
97,false,42,true
73,false,8,true
70,false,40,true
57,false,30,true
41,false,22,true
5,false,14,true
75,false,24,true
17,false,48,true
26,false,90,true
13,false,48,true
44,false,50,true
76,false,56,true
14,false,48,true
71,false,79,true
77,false,26,true
89,false,27,true
19,false,80,true
35,false,83,true
90,false,30,true
84,false,88,true
12,false,35,true
81,false,64,true
35,false,31,true
70,false,34,true
82,false,66,true
59,false,30,true
26,false,25,true
44,false,1,true
47,false,65,true
95,false,43,true
4,false,56,true
47,false,74,true
4,false,77,true
35,false,74,true
99,false,26,true
18,false,62,true
16,false,68,true
66,false,26,true
53,false,2,true
66,false,14,true
97,false,32,true
97,false,3,true
57,false,51,true
10,false,96,true
3,false,34,true
36,false,98,true
85,false,79,true
99,false,9,true
28,false,29,true
55,false,83,true
15,false,25,true
62,false,68,true
72,false,40,true
22,false,92,true
46,false,53,true
67,false,26,true
54,false,46,true
20,false,92,true
44,false,65,true
80,false,13,true
18,false,96,true
29,false,92,true
14,false,68,true
20,false,58,true
59,false,86,true
83,false,55,true
13,false,11,true
34,false,8,true
56,false,60,true
29,false,62,true
95,false,71,true
75,false,12,true
39,false,97,true
29,false,70,true
47,false,100,true
60,false,64,true
48,false,36,true
97,false,89,true
37,false,60,true
93,false,84,true
86,false,52,true
19,false,42,true
47,false,29,true
19,false,37,true
10,false,17,true
38,false,52,true
43,false,91,true
27,false,41,true
51,false,86,true
47,false,79,true
10,false,5,true
35,false,52,true
43,false,4,true
79,false,29,true
1,false,61,true
93,false,97,true
80,false,13,true
95,false,81,true
61,false,11,true
66,false,94,true
61,false,32,true
51,false,76,true
83,false,38,true
38,false,55,true
3,false,44,true
16,false,44,true
32,false,33,true
49,false,11,true
89,false,35,true
68,false,10,true
93,false,76,true
35,false,62,true
22,false,39,true
87,false,77,true
31,false,72,true
33,false,39,true
100,false,25,true
87,false,89,true
90,false,13,true
49,false,15,true
74,false,2,true
98,false,96,true
41,false,29,true
95,false,54,true
44,false,65,true
68,false,49,true
20,false,61,true
99,false,96,true
2,false,91,true
55,false,72,true
33,false,16,true
1,false,63,true
81,false,67,true
87,false,51,true
34,false,77,true
7,false,31,true
41,false,67,true
23,false,64,true
9,false,31,true
83,false,36,true
11,false,39,true
43,false,96,true
77,false,46,true
19,false,93,true
33,false,30,true
86,false,33,true
96,false,90,true
39,false,13,true
5,false,42,true
38,false,84,true
46,false,84,true
76,true,81,false
12,false,23,true
30,false,11,true
98,false,10,true
81,false,66,true
19,false,80,true
62,false,57,true
63,false,51,true
97,false,45,true
34,false,89,true
14,false,87,true
42,false,1,true
93,false,58,true
48,false,20,true
34,false,26,true
14,false,86,true
33,false,40,true
59,false,42,true
90,false,37,true
36,false,22,true
85,false,83,true
45,false,62,true
57,false,76,true
61,false,77,true
8,false,18,true
35,false,3,true
5,false,59,true
35,false,47,true
53,false,61,true
20,false,77,true
57,false,45,true
86,false,88,true
48,false,32,true
39,false,7,true
78,false,56,true
74,false,95,true
82,false,50,true
24,false,41,true
41,false,93,true
85,false,39,true
18,false,67,true
5,false,67,true
26,false,18,true
16,false,35,true
23,false,35,true
5,false,44,true
14,false,84,true
27,false,61,true
36,false,82,true
6,false,93,true
79,false,63,true
91,false,8,true
23,false,43,true
30,false,55,true
20,false,39,true
63,false,96,true
89,false,3,true
50,false,1,true
2,false,8,true
89,false,53,true
45,false,90,true
62,false,49,true
86,false,68,true
23,false,9,true
64,false,100,true
89,false,45,true
69,false,30,true
39,false,23,true
29,false,51,true
50,false,46,true
7,false,17,true
23,false,48,true
34,false,11,true
41,false,96,true
72,false,68,true
96,false,66,true
36,false,98,true
86,false,95,true
24,false,25,true
8,false,21,true
61,false,11,true
3,false,25,true
43,false,53,true
91,false,90,true
8,false,10,true
63,false,37,true
85,false,2,true
31,false,51,true
63,false,39,true
36,false,41,true
54,false,50,true
4,false,32,true
77,false,7,true
7,false,89,true
50,false,87,true
81,false,93,true
24,false,37,true
87,false,50,true
56,false,32,true
75,false,68,true
83,false,31,true
43,false,88,true
57,false,35,true
81,false,87,true
82,false,22,true
15,false,28,true
48,false,44,true
81,false,61,true
49,false,47,true
17,false,78,true
70,false,34,true
25,false,77,true
23,false,100,true
85,false,37,true
1,false,94,true
99,false,8,true
13,false,95,true
7,false,68,true
56,false,94,true
80,false,92,true
41,false,78,true
82,false,41,true
17,false,62,true
69,false,48,true
60,false,51,true
43,false,49,true
15,false,45,true
19,false,94,true
49,false,92,true
11,false,66,true
69,false,21,true
10,false,67,true
44,false,30,true
63,false,79,true
36,false,17,true
29,false,56,true
34,true,58,false
33,false,47,true
78,false,7,true
6,false,87,true
31,false,11,true
65,false,91,true
87,false,45,true
73,false,34,true
37,false,13,true
39,false,83,true
61,false,28,true
2,false,29,true
51,false,32,true
94,false,100,true
77,false,95,true
54,false,61,true
29,false,21,true
79,false,72,true
18,false,14,true
36,false,18,true
30,false,57,true
51,false,45,true
55,false,83,true
10,false,74,true
11,false,99,true
60,false,52,true
73,false,19,true
35,false,36,true
6,false,71,true
69,false,48,true
2,false,88,true
9,false,36,true
89,false,15,true
20,false,12,true
8,false,26,true
71,false,10,true
75,false,53,true
63,false,17,true
86,false,74,true
11,false,94,true
15,false,3,true
75,false,45,true
50,false,24,true
63,false,54,true
64,false,69,true
72,false,8,true
14,false,3,true
97,false,98,true
87,false,10,true
74,false,24,true
1,false,7,true
81,false,29,true
