choosen_door_number,choosen_door_is_grand_prize,last_door_number,last_door_is_grand_prize
7,true,5,false
4,false,5,true
4,false,2,true
9,false,8,true
7,false,1,true
2,false,8,true
1,false,9,true
8,false,6,true
3,false,2,true
10,false,4,true
7,false,3,true
10,false,4,true
10,false,5,true
1,false,8,true
6,false,9,true
2,false,6,true
4,false,1,true
8,false,2,true
1,false,8,true
4,false,7,true
3,false,2,true
4,false,6,true
10,true,3,false
10,false,6,true
3,false,9,true
8,false,6,true
3,false,9,true
10,false,2,true
7,false,1,true
3,false,9,true
4,false,7,true
10,false,2,true
3,false,9,true
7,false,1,true
9,false,2,true
6,false,2,true
1,false,7,true
2,false,8,true
8,false,7,true
10,false,2,true
2,false,6,true
2,false,1,true
4,false,6,true
2,false,4,true
6,false,3,true
4,false,9,true
7,false,5,true
1,false,6,true
2,false,7,true
10,true,5,false
6,false,2,true
1,false,6,true
5,false,6,true
8,false,6,true
1,false,4,true
3,false,6,true
7,true,4,false
7,false,2,true
3,false,7,true
7,false,2,true
10,true,4,false
9,false,8,true
2,true,7,false
1,false,5,true
6,false,4,true
7,false,9,true
3,false,5,true
9,false,7,true
1,true,6,false
4,true,10,false
5,false,2,true
8,false,6,true
3,true,8,false
7,false,1,true
8,false,4,true
9,false,6,true
4,false,6,true
8,false,6,true
1,false,9,true
2,false,7,true
2,true,5,false
6,false,2,true
7,false,2,true
2,false,8,true
9,false,3,true
1,true,7,false
6,false,7,true
6,false,10,true
2,true,10,false
10,false,8,true
3,false,6,true
9,false,8,true
9,false,4,true
7,false,4,true
1,false,9,true
10,false,3,true
5,false,1,true
2,false,6,true
3,false,9,true
2,false,5,true
2,true,5,false
10,false,7,true
3,false,7,true
6,false,7,true
1,false,7,true
7,false,3,true
10,true,2,false
8,false,6,true
1,true,9,false
8,false,9,true
6,false,9,true
7,false,1,true
9,false,8,true
7,false,1,true
3,false,6,true
10,false,6,true
9,false,3,true
1,false,6,true
5,false,10,true
2,false,8,true
5,false,8,true
4,false,3,true
9,false,1,true
1,false,4,true
4,false,3,true
3,false,7,true
1,false,7,true
10,false,4,true
3,false,8,true
3,false,6,true
3,false,10,true
1,false,4,true
7,false,1,true
9,false,2,true
8,false,1,true
9,false,3,true
10,false,5,true
8,false,2,true
8,false,4,true
1,false,8,true
8,false,10,true
5,false,2,true
8,false,4,true
7,false,10,true
6,false,2,true
1,true,10,false
10,false,7,true
1,false,5,true
4,false,9,true
9,false,2,true
10,false,2,true
3,false,5,true
4,true,8,false
7,false,8,true
10,false,5,true
8,false,2,true
9,false,10,true
4,false,2,true
4,false,7,true
9,false,8,true
8,false,5,true
2,false,9,true
8,false,3,true
5,false,8,true
2,false,4,true
7,false,1,true
7,false,6,true
5,true,9,false
10,false,2,true
3,false,6,true
2,false,6,true
2,false,5,true
1,false,6,true
1,false,2,true
10,true,8,false
9,false,6,true
2,false,3,true
9,false,2,true
4,true,5,false
9,true,5,false
6,false,9,true
8,false,10,true
7,false,10,true
5,false,2,true
6,false,2,true
2,true,8,false
9,false,3,true
10,false,9,true
10,false,4,true
3,false,6,true
5,false,9,true
8,false,6,true
10,false,5,true
9,true,8,false
7,false,8,true
6,true,5,false
1,true,10,false
2,true,6,false
1,false,9,true
8,false,10,true
2,false,7,true
1,false,4,true
2,false,3,true
8,false,2,true
7,true,4,false
10,false,7,true
8,false,10,true
10,true,6,false
3,false,8,true
8,true,9,false
4,false,7,true
3,false,5,true
3,false,5,true
1,false,9,true
2,false,1,true
8,false,4,true
8,false,5,true
10,false,6,true
5,true,4,false
10,false,1,true
7,false,3,true
1,false,7,true
5,false,9,true
6,false,4,true
9,false,1,true
1,false,7,true
10,false,1,true
2,true,4,false
2,false,4,true
4,false,3,true
6,false,7,true
9,true,7,false
1,false,2,true
1,false,5,true
7,false,1,true
4,false,2,true
7,false,6,true
1,false,8,true
8,false,4,true
6,false,7,true
6,false,9,true
5,false,6,true
8,false,5,true
6,false,1,true
1,false,6,true
2,false,3,true
2,false,3,true
2,false,9,true
1,false,4,true
6,false,5,true
7,false,8,true
9,false,3,true
2,false,5,true
2,false,10,true
1,false,9,true
6,false,7,true
7,false,3,true
4,false,8,true
5,false,7,true
6,false,9,true
1,false,6,true
7,false,10,true
3,false,1,true
9,false,10,true
2,false,6,true
5,false,3,true
9,false,4,true
8,true,7,false
5,true,3,false
4,false,9,true
7,false,6,true
3,false,8,true
7,false,8,true
10,false,9,true
8,false,3,true
9,false,10,true
5,false,8,true
8,false,6,true
5,false,3,true
9,false,8,true
3,false,2,true
5,false,1,true
10,false,2,true
9,false,1,true
4,false,1,true
8,false,2,true
9,true,10,false
8,false,3,true
4,false,1,true
6,true,10,false
5,false,3,true
6,false,3,true
10,false,6,true
7,true,5,false
4,false,5,true
7,false,2,true
7,false,4,true
10,false,1,true
5,false,1,true
4,false,3,true
5,false,2,true
6,false,7,true
8,false,4,true
4,false,3,true
9,false,2,true
8,false,7,true
2,false,4,true
8,false,2,true
8,false,6,true
8,false,3,true
7,false,8,true
8,true,2,false
2,false,5,true
3,false,7,true
3,false,6,true
3,false,4,true
8,false,7,true
7,false,2,true
6,false,8,true
6,false,3,true
6,false,5,true
10,false,1,true
7,false,8,true
5,false,3,true
10,false,8,true
3,false,7,true
1,false,7,true
1,true,2,false
5,false,2,true
6,false,8,true
2,false,3,true
10,false,2,true
5,false,3,true
1,false,3,true
6,false,3,true
7,false,9,true
10,true,6,false
1,false,10,true
4,false,2,true
8,false,2,true
5,false,7,true
9,false,1,true
10,false,1,true
6,false,2,true
10,false,6,true
9,false,6,true
7,false,5,true
4,true,7,false
6,false,10,true
4,false,8,true
9,false,7,true
7,false,6,true
2,true,8,false
2,false,5,true
5,false,3,true
1,false,4,true
4,false,7,true
6,false,2,true
1,false,3,true
6,false,3,true
4,false,10,true
5,false,3,true
5,true,8,false
7,false,4,true
2,false,1,true
3,false,2,true
9,false,4,true
1,false,3,true
5,false,9,true
3,true,7,false
2,false,5,true
9,false,1,true
5,false,7,true
8,false,3,true
1,false,7,true
8,false,7,true
9,false,6,true
2,false,5,true
9,false,6,true
2,false,6,true
2,false,1,true
2,false,7,true
5,false,6,true
9,false,6,true
7,false,5,true
8,false,3,true
10,false,7,true
6,false,5,true
10,false,9,true
10,false,4,true
1,true,6,false
1,false,7,true
3,false,5,true
7,true,4,false
8,false,9,true
3,false,5,true
5,false,10,true
1,false,8,true
10,false,7,true
7,false,2,true
4,false,1,true
3,false,7,true
2,false,5,true
2,false,10,true
8,false,4,true
1,false,5,true
7,false,8,true
6,false,8,true
9,false,4,true
1,true,8,false
1,false,4,true
10,false,6,true
2,false,3,true
8,false,10,true
3,false,9,true
6,false,3,true
5,false,2,true
2,false,7,true
5,false,6,true
9,false,1,true
3,false,1,true
1,false,9,true
9,false,10,true
1,false,7,true
6,false,3,true
4,false,1,true
2,false,4,true
1,false,3,true
3,false,2,true
1,false,5,true
8,false,4,true
5,false,2,true
6,false,9,true
8,false,7,true
5,true,2,false
7,true,5,false
5,false,8,true
6,false,9,true
1,false,7,true
5,false,9,true
2,false,1,true
2,false,5,true
7,true,3,false
9,false,2,true
7,true,2,false
3,false,6,true
6,false,1,true
8,false,4,true
9,false,5,true
7,true,6,false
6,false,4,true
9,false,5,true
6,false,10,true
9,true,5,false
9,true,5,false
7,false,5,true
4,false,7,true
5,false,2,true
1,false,7,true
7,false,4,true
4,false,7,true
10,false,9,true
9,false,2,true
10,false,1,true
9,false,7,true
8,false,5,true
8,false,6,true
2,false,9,true
3,false,1,true
7,false,6,true
7,false,1,true
4,false,6,true
7,false,1,true
5,true,6,false
5,false,2,true
1,false,9,true
6,false,4,true
10,false,4,true
5,false,9,true
8,true,7,false
5,false,3,true
1,false,8,true
4,false,10,true
6,false,1,true
3,false,6,true
8,false,10,true
7,false,5,true
2,false,6,true
2,true,1,false
1,false,4,true
3,false,4,true
10,false,3,true
1,false,2,true
7,false,9,true
7,false,5,true
3,true,5,false
10,false,1,true
10,false,3,true
3,false,8,true
8,false,4,true
1,false,5,true
1,false,4,true
6,false,5,true
3,false,4,true
6,false,5,true
6,true,2,false
2,false,8,true
2,false,9,true
10,false,9,true
2,true,4,false
8,false,9,true
4,false,3,true
4,false,3,true
9,true,10,false
8,false,2,true
1,false,7,true
2,false,3,true
2,true,4,false
8,false,1,true
8,false,7,true
2,false,4,true
10,false,2,true
8,true,9,false
3,false,9,true
8,false,4,true
1,false,5,true
9,false,2,true
8,false,2,true
2,false,3,true
4,false,1,true
1,true,5,false
10,false,1,true
4,false,8,true
7,false,8,true
5,false,4,true
7,false,3,true
9,false,4,true
1,false,3,true
10,false,3,true
3,false,1,true
4,false,10,true
7,false,10,true
6,false,3,true
3,false,5,true
4,false,1,true
9,false,5,true
9,false,7,true
4,false,3,true
10,true,4,false
10,false,3,true
4,false,6,true
4,false,6,true
1,false,4,true
10,false,5,true
9,false,7,true
3,true,7,false
6,false,3,true
4,false,6,true
1,false,6,true
10,false,3,true
1,true,5,false
5,false,1,true
8,false,10,true
3,false,4,true
4,false,5,true
8,false,10,true
4,true,9,false
6,false,8,true
6,false,3,true
5,false,6,true
6,false,1,true
6,false,9,true
5,true,3,false
7,false,2,true
10,false,4,true
1,false,4,true
1,false,3,true
8,false,10,true
3,false,8,true
8,false,5,true
4,false,9,true
6,false,3,true
7,true,8,false
5,false,6,true
8,false,7,true
8,false,9,true
5,false,10,true
8,false,3,true
2,false,8,true
7,false,9,true
2,false,9,true
1,false,3,true
7,false,9,true
10,true,4,false
6,false,9,true
10,false,4,true
2,false,4,true
10,false,2,true
6,false,5,true
5,false,9,true
7,false,6,true
3,false,5,true
3,false,5,true
7,false,2,true
10,false,6,true
8,false,7,true
4,false,5,true
3,false,6,true
9,false,4,true
10,false,6,true
6,false,8,true
6,false,4,true
8,false,6,true
9,false,2,true
3,false,5,true
6,false,3,true
6,false,5,true
10,false,3,true
6,true,10,false
10,false,6,true
9,false,7,true
10,false,2,true
5,false,7,true
7,false,10,true
8,false,2,true
8,false,2,true
6,false,5,true
3,false,1,true
9,false,5,true
4,false,8,true
2,false,6,true
4,false,1,true
1,false,8,true
8,false,7,true
9,false,7,true
3,false,10,true
10,false,3,true
8,false,3,true
4,false,7,true
4,false,3,true
5,false,3,true
8,false,4,true
1,false,3,true
10,false,5,true
5,false,6,true
4,false,5,true
8,true,3,false
10,false,2,true
10,false,1,true
7,false,5,true
2,false,9,true
3,false,6,true
5,false,8,true
1,true,3,false
1,false,6,true
8,false,10,true
3,false,8,true
2,false,7,true
4,false,8,true
7,false,8,true
8,false,7,true
7,false,6,true
3,false,7,true
3,false,10,true
2,false,10,true
7,false,6,true
1,false,7,true
6,false,8,true
7,false,8,true
5,false,3,true
7,false,10,true
3,false,1,true
8,false,1,true
8,false,1,true
1,false,4,true
6,false,7,true
1,false,8,true
3,false,8,true
1,false,8,true
7,false,2,true
10,false,8,true
10,false,7,true
9,false,10,true
10,false,1,true
9,false,6,true
7,false,9,true
10,false,9,true
6,false,5,true
3,false,8,true
6,false,4,true
10,false,3,true
3,false,7,true
10,false,5,true
4,false,1,true
6,false,3,true
5,false,7,true
10,false,8,true
2,false,8,true
5,false,10,true
5,false,8,true
8,false,9,true
4,false,5,true
9,false,2,true
10,false,4,true
9,false,6,true
3,true,5,false
9,false,1,true
2,false,10,true
6,false,7,true
1,false,2,true
5,false,2,true
4,false,2,true
7,false,4,true
7,false,4,true
7,false,5,true
8,false,7,true
4,false,1,true
3,true,6,false
2,false,10,true
3,false,2,true
4,false,10,true
1,false,8,true
3,false,6,true
6,false,7,true
10,false,4,true
6,false,4,true
3,false,10,true
8,false,5,true
2,false,7,true
7,false,4,true
2,false,10,true
8,false,6,true
8,false,5,true
4,false,6,true
7,true,5,false
6,false,8,true
10,false,8,true
7,false,4,true
7,false,1,true
3,false,2,true
7,false,5,true
2,false,4,true
1,false,8,true
4,false,6,true
10,false,5,true
7,false,4,true
4,false,2,true
3,false,1,true
10,false,5,true
2,false,4,true
1,false,4,true
10,false,2,true
3,false,4,true
2,false,3,true
8,false,3,true
3,false,7,true
10,false,8,true
10,false,4,true
2,true,5,false
3,false,2,true
9,false,3,true
6,false,9,true
4,false,5,true
4,false,6,true
7,false,3,true
2,false,10,true
3,false,6,true
9,false,5,true
1,false,3,true
3,false,10,true
3,false,2,true
3,false,7,true
6,false,8,true
3,false,10,true
9,false,6,true
7,false,10,true
1,false,9,true
2,true,6,false
2,false,10,true
1,false,9,true
2,false,6,true
5,false,2,true
6,false,1,true
3,true,2,false
2,true,6,false
1,false,9,true
2,false,10,true
9,false,7,true
9,false,10,true
3,false,8,true
3,false,7,true
2,true,10,false
7,false,2,true
1,false,5,true
4,false,2,true
7,false,4,true
6,false,7,true
9,false,8,true
2,false,3,true
1,false,6,true
3,false,4,true
7,true,1,false
1,false,2,true
8,false,9,true
6,false,4,true
4,false,7,true
5,false,4,true
9,false,7,true
9,false,10,true
2,false,1,true
5,false,9,true
10,false,8,true
4,false,10,true
7,false,1,true
9,false,6,true
1,false,8,true
9,false,5,true
8,false,3,true
10,false,1,true
8,false,7,true
1,false,6,true
9,false,5,true
7,false,9,true
2,false,4,true
6,false,9,true
10,false,6,true
1,false,5,true
2,false,7,true
7,false,8,true
5,false,4,true
9,false,4,true
8,false,9,true
10,false,6,true
6,false,3,true
8,false,1,true
7,false,5,true
4,false,1,true
2,false,9,true
4,false,3,true
9,false,2,true
9,false,3,true
5,true,2,false
10,true,1,false
4,false,5,true
5,false,7,true
3,false,2,true
10,false,4,true
4,false,6,true
3,true,6,false
1,false,2,true
8,true,7,false
8,false,6,true
3,false,6,true
7,false,6,true
2,false,6,true
3,false,1,true
5,false,10,true
2,false,4,true
6,true,8,false
5,false,3,true
8,true,7,false
7,false,3,true
2,false,1,true
1,false,3,true
6,false,5,true
4,true,10,false
10,false,1,true
8,false,1,true
8,true,4,false
8,false,7,true
1,false,3,true
10,true,4,false
10,false,8,true
10,false,5,true
5,false,8,true
8,false,4,true
10,false,6,true
10,false,7,true
4,false,6,true
10,false,4,true
1,false,2,true
6,false,7,true
6,false,1,true
6,false,5,true
10,false,8,true
1,false,3,true
2,false,6,true
3,false,10,true
7,false,3,true
3,false,2,true
7,false,5,true
4,false,1,true
3,false,5,true
2,false,3,true
8,false,7,true
8,false,1,true
1,false,4,true
8,false,9,true
1,false,4,true
7,true,9,false
1,false,2,true
10,false,3,true
5,false,9,true
2,false,4,true
1,false,9,true
8,true,1,false
1,false,5,true
10,false,4,true
4,false,8,true
3,true,6,false
9,false,5,true
4,false,9,true
10,false,6,true
2,false,8,true
10,false,5,true
5,false,2,true
1,false,4,true
9,false,1,true
7,false,3,true
9,false,7,true
2,false,7,true
2,false,3,true
4,false,2,true
6,false,1,true
6,false,10,true
5,false,9,true
3,false,1,true
10,false,9,true
2,false,4,true
7,false,1,true
5,false,8,true
7,false,3,true
3,false,5,true
2,false,5,true
6,false,5,true
2,true,7,false
2,false,10,true
9,false,6,true
1,false,3,true
10,false,7,true
9,false,7,true
7,false,2,true
9,true,2,false
9,false,5,true
4,false,9,true
3,false,6,true
1,false,4,true
5,false,8,true
6,false,3,true
2,false,9,true
4,false,7,true
2,false,7,true
7,false,8,true
8,false,5,true
7,false,5,true
4,false,6,true
5,false,6,true
7,false,8,true
4,false,2,true
6,false,8,true
10,false,8,true
7,false,9,true
9,false,10,true
2,false,3,true
3,false,2,true
3,true,2,false
2,false,3,true
4,true,10,false
3,false,9,true
5,true,7,false
7,true,1,false
4,false,7,true
4,false,7,true
10,true,8,false
1,false,2,true
5,false,3,true
4,false,3,true
9,false,3,true
1,false,7,true
3,false,6,true
2,false,7,true
9,false,7,true
7,false,2,true
2,false,1,true
5,false,3,true
9,false,3,true
3,false,1,true
1,false,7,true
7,false,6,true
10,false,1,true
8,false,7,true
2,false,5,true
10,false,8,true
8,true,4,false
8,false,9,true
4,false,6,true
9,false,4,true
5,false,10,true
7,false,4,true
5,true,9,false
10,false,8,true
3,false,9,true
4,false,3,true
9,false,8,true
9,false,3,true
1,false,9,true
10,false,9,true
4,false,6,true
1,false,7,true
2,false,1,true
6,false,10,true
8,false,5,true
8,false,6,true
3,false,7,true
7,false,5,true
6,false,1,true
6,false,1,true
1,false,5,true
3,false,5,true
5,true,6,false
6,false,2,true
7,false,5,true
5,false,6,true
2,false,5,true
6,false,2,true
6,false,1,true
5,false,2,true
8,false,9,true
7,false,9,true
5,false,6,true
8,true,2,false
8,false,6,true
9,false,8,true
10,true,8,false
7,false,5,true
8,false,7,true
8,false,3,true
1,false,10,true
7,false,10,true
5,false,1,true
1,false,7,true
10,false,9,true
6,false,3,true
9,false,10,true
4,false,10,true
2,false,10,true
10,false,3,true
10,false,2,true
8,false,9,true
1,false,2,true
10,false,4,true
2,false,10,true
2,false,1,true
1,false,3,true
1,false,5,true
5,true,7,false
2,false,10,true
4,false,1,true
4,false,7,true
8,false,3,true
3,true,8,false
7,false,1,true
10,false,6,true
7,false,10,true
1,false,2,true
10,false,7,true
8,false,3,true
3,false,8,true
10,false,9,true
4,false,8,true
2,false,5,true
10,false,4,true
8,false,7,true
3,true,1,false
4,false,8,true
3,false,9,true
7,false,8,true
6,false,3,true
2,false,5,true
5,false,10,true
7,false,9,true
4,false,8,true
7,false,3,true
3,false,2,true
3,false,9,true
1,true,9,false
5,false,4,true
5,false,1,true
1,false,9,true
1,false,8,true
5,false,4,true
9,false,10,true
10,false,8,true
5,false,9,true
7,false,3,true
7,false,1,true
3,true,1,false
5,false,8,true
4,false,2,true
1,false,4,true
2,true,1,false
2,false,9,true
3,false,4,true
8,false,6,true
4,false,6,true
6,false,1,true
2,false,9,true
9,false,6,true
6,false,7,true
7,false,4,true
6,false,8,true
4,false,2,true
3,false,9,true
4,false,10,true
1,false,9,true
4,false,7,true
2,false,9,true
6,false,1,true
7,false,2,true
5,false,2,true
3,false,7,true
3,true,10,false
1,false,6,true
6,false,1,true
3,false,1,true
9,false,1,true
8,false,6,true
5,false,2,true
7,false,4,true
9,false,8,true
5,false,3,true
8,false,1,true
5,false,6,true
2,false,6,true
3,false,4,true
7,false,10,true
2,false,6,true
3,false,2,true
2,false,1,true
10,false,2,true
5,false,6,true
9,false,6,true
8,false,1,true
2,false,9,true
4,true,8,false
1,false,6,true
6,false,3,true
6,false,9,true
6,false,8,true
3,false,2,true
4,false,1,true
3,false,4,true
3,false,5,true
5,false,7,true
9,false,4,true
5,false,10,true
9,false,8,true
8,false,2,true
7,false,5,true
3,false,6,true
1,false,8,true
5,false,9,true
9,false,1,true
9,true,5,false
4,false,2,true
6,false,2,true
10,false,4,true
4,false,2,true
3,false,4,true
6,false,4,true
3,false,10,true
2,false,7,true
7,false,3,true
2,false,8,true
4,false,5,true
10,false,5,true
9,false,3,true
10,false,5,true
8,false,6,true
8,false,10,true
10,false,1,true
10,false,2,true
4,false,8,true
2,false,8,true
6,false,1,true
4,false,6,true
9,false,10,true
2,false,9,true
1,false,5,true
5,false,3,true
2,false,10,true
9,false,6,true
3,false,2,true
9,true,2,false
3,false,5,true
8,false,10,true
3,false,8,true
10,false,3,true
3,false,9,true
6,false,5,true
9,false,4,true
2,false,4,true
1,false,6,true
3,false,2,true
4,false,6,true
6,false,10,true
1,false,3,true
2,false,1,true
10,false,5,true
3,false,5,true
4,false,9,true
10,false,3,true
9,false,6,true
1,false,5,true
6,false,10,true
7,false,9,true
1,false,8,true
8,false,6,true
3,false,10,true
2,false,5,true
10,false,7,true
1,false,9,true
8,false,7,true
5,false,9,true
6,false,8,true
5,false,6,true
5,true,10,false
2,false,4,true
6,false,5,true
8,false,6,true
4,false,2,true
9,false,10,true
9,false,1,true
9,true,1,false
2,false,5,true
3,false,2,true
4,false,3,true
9,true,1,false
5,false,6,true
4,false,7,true
7,false,4,true
6,false,9,true
7,false,6,true
9,false,5,true
3,false,1,true
7,false,8,true
1,false,5,true
5,false,1,true
7,false,3,true
4,false,5,true
8,false,6,true
7,false,9,true
9,false,1,true
5,true,7,false
9,true,10,false
8,false,3,true
10,false,3,true
7,false,8,true
2,false,6,true
2,false,3,true
9,false,8,true
3,false,10,true
4,false,5,true
6,true,8,false
3,false,5,true
4,false,2,true
1,true,6,false
10,false,4,true
1,false,9,true
8,false,3,true
6,false,3,true
4,false,7,true
3,false,1,true
4,false,6,true
10,false,3,true
6,false,5,true
2,true,7,false
3,false,2,true
6,false,10,true
7,false,10,true
10,false,8,true
1,false,4,true
9,false,6,true
5,false,6,true
6,false,4,true
8,false,4,true
3,false,7,true
1,false,8,true
8,false,2,true
1,false,6,true
7,false,3,true
8,true,1,false
10,false,1,true
5,false,3,true
2,false,9,true
8,false,6,true
1,false,4,true
9,false,2,true
10,true,2,false
2,false,3,true
7,false,8,true
9,false,7,true
2,false,5,true
9,false,1,true
9,false,6,true
9,false,10,true
1,false,5,true
4,false,7,true
2,false,3,true
9,false,2,true
6,false,2,true
7,false,5,true
7,false,9,true
6,false,4,true
7,false,9,true
5,false,9,true
5,true,2,false
8,false,6,true
4,false,5,true
2,false,8,true
8,false,9,true
3,false,4,true
6,false,3,true
2,false,1,true
3,false,8,true
2,false,9,true
1,false,8,true
9,false,2,true
10,true,5,false
4,false,1,true
7,false,10,true
7,false,3,true
5,false,1,true
6,false,9,true
7,false,4,true
2,false,3,true
4,false,3,true
3,false,10,true
5,false,9,true
3,false,9,true
1,false,6,true
5,true,2,false
3,false,8,true
1,false,7,true
2,false,3,true
3,false,10,true
10,false,9,true
2,false,3,true
1,false,9,true
8,false,7,true
8,false,5,true
4,false,2,true
4,false,5,true
7,false,9,true
6,false,9,true
10,true,8,false
8,false,9,true
4,false,9,true
1,false,5,true
5,false,9,true
9,false,8,true
4,false,1,true
2,false,4,true
2,false,9,true
4,true,10,false
8,false,1,true
8,true,7,false
4,false,10,true
5,false,3,true
3,false,6,true
3,false,4,true
7,false,4,true
3,false,7,true
1,false,7,true
4,false,1,true
1,false,3,true
4,false,6,true
9,false,3,true
3,false,4,true
10,false,7,true
4,false,3,true
1,false,9,true
1,false,5,true
1,false,7,true
10,false,2,true
5,false,2,true
5,false,1,true
6,false,4,true
4,false,9,true
6,false,4,true
1,true,4,false
8,false,3,true
5,false,2,true
4,false,6,true
8,false,6,true
6,false,3,true
9,false,6,true
7,false,9,true
5,false,7,true
8,false,9,true
3,false,1,true
4,false,9,true
8,false,7,true
8,false,7,true
2,false,4,true
9,false,4,true
4,false,1,true
3,false,1,true
1,false,4,true
4,false,6,true
7,true,9,false
7,false,5,true
1,true,5,false
7,false,1,true
10,false,6,true
7,false,4,true
1,false,9,true
9,false,5,true
4,false,6,true
7,false,1,true
8,false,10,true
4,false,7,true
3,false,9,true
5,false,9,true
10,false,5,true
3,false,4,true
5,false,8,true
5,false,6,true
8,false,7,true
1,false,6,true
2,false,10,true
7,true,2,false
10,true,7,false
2,true,4,false
1,false,7,true
10,false,2,true
5,false,9,true
6,false,8,true
8,false,4,true
9,false,4,true
5,false,8,true
2,false,3,true
2,false,9,true
8,false,3,true
2,false,5,true
8,false,5,true
1,false,4,true
4,false,9,true
9,false,6,true
9,false,10,true
7,false,3,true
3,false,10,true
9,false,2,true
4,false,5,true
4,false,9,true
4,false,6,true
10,true,7,false
4,false,2,true
6,false,3,true
7,false,1,true
2,false,5,true
4,false,8,true
5,false,6,true
5,false,8,true
3,true,2,false
8,false,4,true
6,false,10,true
3,false,10,true
2,false,8,true
9,false,5,true
7,false,8,true
3,false,2,true
9,true,4,false
1,false,9,true
7,false,2,true
5,false,3,true
1,true,5,false
8,false,1,true
9,false,4,true
4,false,10,true
9,true,2,false
9,false,3,true
9,false,7,true
7,false,6,true
9,false,5,true
5,false,3,true
7,false,1,true
8,false,4,true
9,false,7,true
8,false,5,true
9,false,5,true
1,true,5,false
10,false,4,true
3,false,8,true
8,true,2,false
7,false,10,true
9,false,1,true
3,false,5,true
8,false,1,true
3,false,8,true
5,false,9,true
7,false,8,true
8,false,3,true
6,true,10,false
2,false,9,true
7,false,4,true
10,false,3,true
8,false,5,true
2,false,5,true
1,false,10,true
3,false,4,true
8,false,4,true
5,false,6,true
9,false,10,true
7,false,9,true
9,false,1,true
4,true,5,false
7,false,2,true
3,false,1,true
4,false,10,true
3,false,9,true
4,false,5,true
9,false,6,true
8,false,3,true
9,false,5,true
8,false,9,true
10,false,1,true
2,true,4,false
9,false,7,true
5,false,6,true
2,false,1,true
2,false,3,true
3,false,9,true
9,false,2,true
6,false,2,true
8,false,4,true
7,false,2,true
8,false,6,true
8,true,9,false
3,false,1,true
9,false,6,true
10,false,5,true
10,false,8,true
4,false,5,true
6,false,7,true
8,false,2,true
7,false,2,true
8,false,2,true
10,false,7,true
4,false,1,true
5,false,4,true
2,false,5,true
7,false,4,true
5,false,1,true
1,false,10,true
5,false,9,true
10,false,6,true
9,false,3,true
9,false,2,true
7,false,6,true
10,false,9,true
1,true,3,false
2,false,3,true
10,false,4,true
5,false,3,true
4,false,7,true
5,false,6,true
1,true,7,false
10,false,9,true
6,false,2,true
3,true,7,false
7,false,9,true
3,false,8,true
7,false,6,true
4,false,9,true
7,false,5,true
1,false,5,true
5,false,1,true
8,false,3,true
3,false,9,true
3,true,6,false
10,false,9,true
6,false,7,true
2,false,9,true
3,false,6,true
9,false,4,true
3,true,5,false
9,true,5,false
7,false,5,true
9,true,7,false
8,false,1,true
2,true,5,false
7,false,4,true
10,false,8,true
3,false,1,true
6,false,1,true
1,false,5,true
6,false,1,true
10,false,8,true
2,false,1,true
6,false,9,true
10,true,9,false
9,false,2,true
10,false,9,true
6,false,7,true
3,false,9,true
6,false,3,true
10,false,5,true
10,false,9,true
1,false,9,true
10,false,9,true
1,false,3,true
2,false,4,true
1,false,3,true
7,false,8,true
7,true,2,false
8,false,2,true
1,false,3,true
1,false,4,true
1,false,4,true
2,false,1,true
7,false,9,true
3,false,5,true
10,true,3,false
5,false,10,true
9,true,8,false
8,false,5,true
10,false,9,true
5,false,3,true
6,false,5,true
9,false,1,true
4,false,9,true
8,false,3,true
1,false,2,true
9,false,1,true
10,false,5,true
2,false,1,true
8,true,9,false
2,false,3,true
5,false,2,true
10,false,4,true
4,false,7,true
7,false,1,true
9,false,10,true
10,false,4,true
3,false,5,true
4,false,9,true
1,false,8,true
2,false,9,true
5,false,8,true
3,false,1,true
7,false,9,true
8,false,9,true
3,false,4,true
8,false,10,true
5,false,3,true
2,true,7,false
10,false,5,true
9,false,8,true
6,false,3,true
5,false,4,true
2,false,5,true
2,false,6,true
8,false,3,true
7,false,5,true
5,false,2,true
10,false,4,true
10,false,5,true
5,false,7,true
7,false,9,true
3,false,9,true
3,true,4,false
2,false,7,true
10,false,3,true
10,false,5,true
4,false,7,true
2,false,4,true
1,true,8,false
7,false,10,true
1,false,8,true
5,false,6,true
5,false,10,true
7,false,2,true
8,false,5,true
4,false,6,true
3,false,9,true
10,false,1,true
2,false,10,true
9,true,5,false
4,false,1,true
10,false,9,true
1,false,7,true
4,false,8,true
9,false,4,true
9,false,6,true
1,false,4,true
9,false,5,true
8,false,1,true
1,false,3,true
8,false,2,true
1,false,7,true
10,false,5,true
9,false,5,true
1,true,9,false
6,false,7,true
10,false,9,true
6,false,4,true
3,false,8,true
7,false,2,true
6,false,5,true
6,false,1,true
7,false,9,true
7,false,1,true
6,false,10,true
2,true,3,false
1,true,3,false
9,false,2,true
1,false,5,true
10,false,1,true
6,false,3,true
9,false,8,true
1,false,5,true
3,true,2,false
7,true,10,false
3,false,6,true
4,false,2,true
9,false,2,true
1,false,9,true
10,false,5,true
6,false,4,true
4,true,8,false
2,false,10,true
8,false,4,true
5,false,1,true
1,false,5,true
8,false,1,true
5,false,1,true
5,false,3,true
8,false,3,true
5,false,3,true
5,true,2,false
2,false,8,true
8,false,1,true
1,false,8,true
5,false,10,true
